reviewId,content,satisfaction_label
898a7a5b-7330-41f4-9d25-6d2304875675,possibl see cloth size past order app,1
49ffa78a-9b24-429d-8a12-2d3a5dabfb61,dont know yet,1
c6a0700d-df71-4553-a733-b7262e649501,cool,2
6a9600bb-8625-46b9-b1e1-ef61303f8300,dont use app use offici websit instead app issu log glitch bug prefer offici websit,1
c2922745-34d1-42a6-9000-e0b6c7ee4165,uneth busi practic,1
760ef78b-fa84-44ec-b2bd-e21c48ef1775,definit happi custom,1
50e2728c-8330-4f6e-b8d8-8f0051e022ac,want servic,2
3fe3cd83-c81e-43b8-b026-a2403355ae10,excel,2
8985cc15-8f36-4302-b68b-b6a573faca1f,worst app,0
572f5156-14c6-49cf-a06b-43525209bd6d,good,2
d70c9dcb-b9e6-47da-81bf-f1be56c1d0db,wont let make account uninstal never download goodby,1
72d0852a-d8f5-450d-8e39-9c3c3fe34481,one greatest sale compani quickest deliveri,2
b079ac69-27d4-44e3-9459-7a6f7bb93462,love amazon need someth quick get next day item get sameday,2
c1e47f0e-160d-4146-b600-3e11a224254d,size product list tablet screen dont want horizont scroll look item grid view,0
44c07c5e-8480-4c03-9097-f7f2589e6f08,shop,1
bd977e5a-a8d9-4c35-9b43-ee5c3f95a5c9,love,2
1995cdc4-9993-40b7-8938-110562dc3d88,app make world go round,1
cb96201f-471d-4161-90f7-6a15acdbe938,baitandswitch game click prime turn prime your marketplac still one star prime ship longer get day prime ship everyth chinait seem slow ship prime longer valu complain get credit worth get wors rd parti sale unreli ship,2
33963145-a644-4731-8802-8bd94ce75638,great servic app could back button least back top page button time saw someth near top gone way list stuff want get back earlier near top list item,2
148a18a1-cd46-41c7-a21f-d4f3a6c6e024,الاوردر بيتاخر جدا جدا و الاوردر بيتكنسل من غير سبب و المشكلة من عندهم الاوردر مش بيجي كامل,1
b70fcb5f-f348-4f1f-84ab-27b2773fff64,perfect site shop,2
3bab8eec-34d9-4e5a-84bd-93a0a3897f6a,excel servic,2
084fa28b-088d-4f06-a59a-ed8ef8b95723,hate coupon dont even work noth two expens broke say also took money without ask wait get money back even made cashapp account go neg,0
9a2e5586-9146-48a4-a32e-0d55ec5f9359,dont support app target scam seller,0
7c60eed3-62cf-4005-a59e-9320b29c331c,conveni carri major im look,1
7723ca7c-9eef-4f99-b550-f98ea4ccbef5,great app,2
bea8120c-cccc-4209-a001-e5385de94c02,didnt receiv parcel,1
9b8731ca-93d5-40a8-a0ef-8ec3bf4574f2,fast deliveri price chang subscrib price chang without notic point,1
8a07124c-ef76-4d51-9eb5-46bd86567b11,app site,1
a1404149-c893-4edf-8a64-2945a00597e4,great servic,2
39ee00f9-f9e3-4a29-840a-b9b684b8a6f4,hate say undeliver order hold wait day watch deliveri,0
8e61d973-3080-426b-906e-635c35254c65,soneth happen app show imag page look wrong,0
449ddd4d-e95d-458b-a02f-64c9d6e2389c,zee best far like lot great cool happi,2
dabd3c91-0db0-4f8d-8edc-f0b9b8a15db9,let download app devic,1
8052fb94-f1c6-4ef7-95a7-b8005ecbe58d,isnt dark mode set visual impair isnt go work im go back web browser set dark mode,1
9a794ebb-03ba-4672-89a2-2e0d334476e2,good hiccup,2
47c06b09-d4f7-4ab5-b5b9-308b7ac6506e,alway everyth availablelov,1
d7271493-6232-4939-80c2-6629576ba9e1,everytim open app chang cant find order list leav alon,1
73fd4bdd-271a-4982-8013-1c50c14fb0e6,see button pop realli stupid tap multipl time get menu realli poor ux,0
7bcee1d2-df97-46aa-af0f-78f2a5ca2a98,worst custom servic ever get wors could give star would amazon function monopoli would never use find function altern let know gladli jump ship terribl horribl awe custom servic provid stole audibl token never gave back,0
891d3179-e8b9-4a2e-a683-f6a19e938fb4,im review amazon deni properti damag claim driver came raini day small packag pull past driveway front yard toy past car run daughter rear bicycl hit driver side seen hit speed yard leav rut fix ruin bicycl year old confront driver admit ran amamzon arc team deni claim full proof,0
82cdc4c1-487e-436a-a7d7-0043711d1f76,good,2
5c47d440-0b3d-43c9-bfc9-498cbd2c6cd7,overpr junk much cheaper elsewher,1
ae3d0480-b519-4f83-8dc6-e07821737b11,new android home screen aw put rufu menu im unabl get profil updat review anyth aw pleas remov rufu replac menu bar get account,1
53f055f4-f9ac-4cb5-b830-ed134fbcd463,amazon price climb your ask abou reason stay amazon ship usual fast im wonder dont get certain item next day anymor want someth faster there option chang ship speed matter tryth app okay realli know jump hoop record ask say ye verifi account pain wait long,0
b173eeed-4dc2-4933-b9ff-1f36751b6c01,great shop experi,2
4183c4df-4bf8-499f-b3f1-9959ed1a6757,good,2
374b0ed1-f50f-4c0d-9a76-fed3d9112286,right stuff lowest price get quick what like amazon prime winner,2
37d94f4c-e693-4a9f-9bfc-2378eb942997,fast,1
d8531c86-4b21-4dd4-9aa7-a20dc5ef88c0,like open new account amazon dont let open,2
a32471d1-a1e9-4847-9b54-a49fd8045883,could give star would contact custom servic two day ago order dollar worth item suppos day say got deliv pictur stoop grey hous hous green contact custom servic repres rude rush wasnt apologet want email pictur driver licens id card guy treat custom like th wrong driver mess,0
3f458bbf-659e-4f0d-993c-ce9ecb3a7a26,slow ship speed,1
3388b1f8-53f5-49b5-8aaf-27011c80c2e4,deliv everyth local usp everyth arriv late sometim dont show order stuff say day prime deliveri take around day get talk multipl peopl assur wont use usp anymor still use dont get packag amazon deliveri terribl dont live big town citi,0
75b7b532-04b4-409b-a3de-ead6192d6153,use amazon wait two day ship dont support oligarchi trash jeff bezo hard,0
25e04917-0997-485c-bb63-b258ead23b54,someth went wrong end messag keep get annoy tiem take day ship even pay monthli fee temu seem like better option point hurri get item,0
41a01d42-58d6-4030-a581-7ea79b28801f,alway great experi,2
8cc3592a-8119-4c61-8d8f-3d1a39004aa6,love amazon everyth need,2
c58ed069-4906-4b1d-901d-521d825daacc,excel,2
3d14d804-658d-43f0-89f3-daa18318af12,great fun need credit,2
7d2917d8-541f-405d-a511-f13d60577658,great place shop wish would show product made usa,2
948d3bd0-a6a2-465e-8353-ae39ac3ecdc3,new app realli suck feedback option either,0
5ad8c929-7624-4a04-8170-9b621ed646ee,new layout make harder view previou order add way mani categori layout chang,1
541abd0d-7b05-4cbd-a277-411860c6dad8,quick ship,1
892e2690-85c3-4e39-a22b-e25c812d9001,lead time terribl,1
873fd3ec-929f-48f3-bdaf-f4033a18b836,dosnt ship libya ship libya im go tell frendi buy amazon,2
1d3a833d-741b-4f06-bfa4-384ad90cff04,forget,0
e4b5db0c-0884-4231-b2c9-8f5897b32e13,good app,2
f2f7e7cb-0878-4294-a15b-2da829b866d9,amazon make order easi love conveni,2
514cbc1b-9557-47d9-88a6-c6c6425ed93c,amazon great find anyth need ship right door,2
6dd3637c-8f7a-4f9e-bb40-4e4f00ca9e99,get realli tire place order money taken account week later put entir order hold cancel tire order item told card declin suffici fund call find amazon doesnt item done amazon,2
b5225bd7-a715-4c73-8cf6-7e281fcc2ce5,app trash,1
b7e3933e-0dd4-40f5-bd51-cc1f575d4506,turn deal recommend push notif annoy intrus otherwis app work well order view order deliveri statu,2
72efe14f-fc99-4b9d-a858-b5c4894f5aea,qualiti experi,1
d1ef20ee-abe3-4b74-8b28-cb0ed8fb3f45,poor deliveri poor product extrem poor commun account put digit due faulti item return refund miss deliveri due incompet deliveri driver compani joke say least im surpris peopl even bother still use,0
79040e66-e401-45b0-9fe5-0d98e419b48a,fraudul seller work incorpor amazon scam item take time refund lesson buy anyth platform also fill complaint bank,0
43ed1f04-f37b-4e86-92f6-4a4b5c3362a8,imag product commentsreview never load full screen,1
0d33a488-a629-414f-a8d4-4a8e9428aa68,love love love amazon,2
56e25702-0157-42ae-99f1-3fe9c17bba01,perform mangelt es der app gewaltig,1
46422499-a900-4d39-ac48-c8d5af4ede54,wow that great,2
4c5dcd35-4326-4678-bc34-af3cf1420626,love,2
393a52ef-990c-48b5-a79a-6f67c08f9cbd,multibilliondollar compani app hideou slow purpos made make cancel andor refund purchas difficult obviou intent design make issu resolv hard possibl entir imposs make option hard find scatter app andor buri beneath option click search click downright malevol tactic utterli reprehens fix app,0
e20a90b1-29b5-430e-b7a7-dc33674a44b9,add addit step get order list etc total unnecessari dont fix isnt broken,0
25b2bf0e-9dbe-4704-bcdd-2c9bc9d664a3,best app,2
7f1905a8-6758-4ccc-96b1-6d6f3d85eb0c,couldnt easier could,0
b2a0f587-fd1d-40b2-b645-6c6c82e7931c,uninstal,1
b6bb2bf6-531e-48bf-90c2-74728daaecf9,number one applic,2
97cff1e3-9481-454a-964d-32ab6d25423f,mess interfac use,0
4271bb6a-c2eb-424b-b803-2290cea88181,awesom hi,1
138ba998-2878-4bc2-822b-a57cebec2edd,great,2
fc53dd7e-d61d-48e8-b4a8-1a6ecca8747b,awesom,1
5c1dcaff-738c-48a7-bb9c-1d5dc6d573c4,someth rece tkt happen dark mode amazon bright white cant brows night light led suv burn retina,2
77b5a861-005c-4a7f-9879-b8606013228c,like good idea,2
72edd0df-52db-45bd-a910-0dbdc79b7184,awesom,1
adc00cfb-d4f7-4fdf-9d03-bc75904af632,feel good shop,2
5ad38bb5-9025-493f-9304-8f911eb3839e,typic use amazon quit time dont realli leav review never reason product good bad custom servic outsourc work bunch oversea agent dont care money give run around good compani past anyway bought product sketchi seller sketchi list say wait hour seller respond care,0
caf691ee-2b33-4d13-8423-a173108214aa,technic issu cant solv order get cancel app custom servic couldnt solv issu mani call solut,0
98f6000f-c6d9-4e33-b247-7dbf82309552,,1
3e9ca489-dc27-4cc6-8b98-a9d9aec16ba8,keep switch currenc dollar,1
cb589c08-b07d-4de0-9602-0e60722dd045,amazon degrad updat anyth think plan close perman start use temu replac work better cheaper good qualiti product fraction price amazon cancel prime well,2
0e24e3d7-84d2-443e-8fbe-9b162bc0015b,verif redund led verifi payment method multipl time,1
55e8d035-9b0d-4bbe-b546-451a7c577469,get easier hard reach live repres,2
c4416054-c52f-4328-9b82-47e3409b9596,pleas add option chang black theme black mode,1
e718301d-a669-4482-a6bd-964dcdaa62d2,ɪᴍ ᴀ ᴄᴏʟʟᴇᴄᴛᴏʀ ᴀɴᴅ ᴀ ᴘᴀɪɴᴛᴇʀ ᴛʜᴇʏ ʜᴀᴠᴇ ɢʀᴇᴀᴛ ɪᴛᴇᴍ ᴀɴᴅ ᴛʜᴇ ᴘʀɪᴍᴇ ғʀᴇᴇ sʜɪᴘᴘɪɴɢ ᴀɴᴅ sᴇʀᴠɪᴄᴇ ɪs ɢʀᴇᴀᴛ ᴛᴏᴏ ʙᴜᴛ ᴛʜᴇɪʀ ᴘʀɪᴄᴇ ʜᴀᴠᴇ ʀᴇᴀʟʟʏ sᴋʏ ʀᴏᴄᴋᴇᴛᴇᴅ ʙɪɢ ᴘɪɴᴋʏ ʀᴇʙᴏʀɴ ᴅᴏʟʟ ᴀʀᴇ ɴᴏᴡ ᴀᴛ ᴛᴏ ᴡᴀʏ ᴏᴠᴇʀᴘʀɪᴄᴇᴅ ɴᴏᴡ ɪ ᴘᴀʏ ᴏɴ ᴛᴇᴍᴜ ᴍʏ sᴛᴀᴛᴜᴇ ɪ ᴡᴀ ʙᴜʏɪɴɢ ᴀʟsᴏ ʜᴀᴠᴇ ᴅᴏᴜʙʟᴇᴅ ɪɴ ᴘʀɪᴄᴇ sᴏʀʀʏ ᴀᴍᴀᴢᴏɴ ʙᴜᴛ ɪ ᴊᴜsᴛ ᴄᴀɴᴛ ᴀғғᴏʀᴅ ᴛʜᴇsᴇ ᴘʀɪᴄᴇ ғᴏʀ ᴍʏ ʀᴇʙᴏʀɴ ᴍᴀᴋᴇᴏᴠᴇʀ ᴀɴᴅ sᴛᴀᴛᴜᴇ ᴘᴀɪɴᴛɪɴɢ ʙᴜsɪɴᴇsss ɪғ ᴛʜᴇ ᴘʀɪᴄᴇ ɢᴏ ᴅᴏᴡɴ ɪʟʟ ᴄᴏᴍᴇ ʙᴀᴄᴋ,1
60ae0993-3b5a-4d61-a4db-20765aceb46d,amazon tri ship horribl track make usp look amaz,2
d780940c-bd61-42ff-bda2-ec3916e893a7,easi use,1
6d90309a-1b3c-483e-95a4-7189a9ecd986,updat app forc peopl look money make featur one want corpor manipul beyond pathet point look like anoth ceo go cut run soon dirti work sharehold get old,2
2ce086ef-608b-46ec-8da5-50859bdcbf51,,1
916f864a-2b5f-4bba-9628-86ba60af7f0f,love amazon get anyth need get super fast,2
d1762cab-2759-4d50-ab23-7eb320536eec,colour match icon,1
d522832c-ecc6-4d10-a7c1-8d8cdcecc277,bad experi app far better amazon deliveri issueswait medic devic suppos day ago still didnt receiv order,1
99335721-ba87-4033-b2aa-8fe3a644d53e,driver stole packag amazon noth,2
8c9f21c9-9570-4287-8d5f-2f13f1b32384,hassl free shop great app,2
33d96bcc-be3d-438e-899d-4daf692324d1,οk,1
3e1482b4-fa41-40d3-9e5f-79a319b8090b,cant cancel amazon prime due app show button need cancel subscript,2
662b2cc0-0bd7-42cf-9f28-232bd3035205,new updat take longer get thing need dont like updat pleas switch back see order quickli new quick link useless peopl buy stuff want see order order stuff better suggest would allow us edit quick link,1
14670577-d110-4b78-89ca-9f5e4d939618,wont let use rainbow load sight top,2
b0dc22c2-4b40-4a8d-b3d4-3f92a42e3f18,besid fact imposs find anyth your look due everi singl product descript contain everi singl buzz word dictionari find lowest qualiti possibl dozen differ knock off actual find respect brand name one recogn often cheaper buy brand directli final straw howev card verif wont accept payment verifi card im done buy,0
8d7625a4-02da-4705-84b3-8999ab0c0194,learn use app properli overwhelm cant find singl use button get,0
aac83da2-f45c-4eb6-9ac8-c66d8bb38d76,suck,0
5288cc08-1226-47a4-9cc7-27383927038f,great custom servic get problem resolv promptli,2
914ac898-1107-489f-b098-8a8acad82fac,love iti use app year,2
9498693d-b183-4104-9a77-af3a9395b9db,enough,1
89e1d895-aa74-45e4-94bf-5482e8ec260c,commento app e servizio insiem servizio se spendi piú di non paghi la spedizion teoria si pratica ti mandani gli oggetti acquistati pacchi diversi e ti fanno pagar la spedizion lo stesso sa dinganno applicazion limmagin di cani che appar ogni volta che non hai connession ti condiziona ad associar lanimal momenti di brutta notizia e frustrazion fino quando non finisci per detestar il cane,1
88a482f6-f18f-47cb-a2b8-dde199bb0986,serious consid cancel account delet app late servic gotten realli bad get notif say packag deliv arent happen time alreadi last month,0
57812e2c-f385-4cd2-9f85-0cb829e3bb17,wonder everytim,1
dbd615bd-1982-4259-9d7c-99c6289772af,ill stick ebay custom servic terribl wait day refund order amazon mess smh pathet,0
d91f75ff-76c2-4dd5-a204-8af9fa51bde7,delet,1
7f939e53-996c-443b-af3e-049823506991,amazon app visual way noisi permissionwis way intrus common use,2
fa9006f1-e560-4354-9a5d-26f35d46c7a3,like shop amazon realli forc sign prime time like,2
b38ccbaa-4642-4d7b-b855-308cacb69bf8,hate march th app redesign far less use click requir want bad updat,0
7579da50-82a4-417a-99ea-0769c239d1d3,use amazon time issu whenev someth come mail come good condit time time except late past two order delay transit one delay week keep ask want refund dont think get item still big deal chose prime could get hous faster,2
bcb47558-3c44-4444-a98f-d2dc21cd944f,wonder,1
594be698-c621-471d-8f05-e0e93f0f90da,amazon biggest shop app make app work month still cant look border unless go websit app doesnt work pixel pro xl say sorri error page tri thing tri see order show touch stay noth,0
569266a5-105d-49a7-9146-90fbaba5a9c3,app got wors last updat extra step get exist order track,1
36eccc42-dab2-4ee5-ad07-75f1b3cd8e2d,compromis account,1
cf18559b-46e9-4ae6-9aef-96e546088ab8,pretti much everyth could need want drive store fight crowd,0
f59db6fa-cb51-496d-b58c-40586373c8e8,love shop amazon truli everyth need fingertip super easi shop save much time alway know im go get qualiti product deliv super speed give yall gold star servic thank much bless day,2
42de844e-ce6b-499a-b42e-0f2c3e105ada,slowwww,1
7f366a11-385e-4e9b-828e-affa36ceeb9a,rufu annoy pleas stop ad ai assist block product dont need advic opinion everyth research make way turn that easi find want ai advic ill ask alexa,0
ffb4f70e-ec36-4f3a-96a2-8006d40522b3,stop chang menu layout extra click get order never good chang,0
a06f3656-a4a6-4684-a1c3-4ebe3bc8393c,brows histori pick choos show us show us actual brows histori like use leav app momentarili everi time return take us homepag show us item amazon wish show instead return item left walmart app return place left also dark mode would nice choic set,2
ab46f66b-cf6c-48cd-884a-eb3e17eae0c4,amazon pleas stop use ai provid help without give us list self help answer help fix problem prime account chang annual expens monthli cost,2
9c2f5e7d-ba5b-43df-8aca-f276efd678de,point pay amazon prime still wait week receiv someth deliv today cancel prime today,0
ff196e13-b2b8-4a58-b0d2-ca23946c6845,thing three differ time everi time magic day order there delay transit would take week deliv absolut garbag,0
2b3ea1ce-3f25-426d-8483-c029dad7d0f2,say devic could authent go everi amazon link take straight app work,2
fc9c512d-be78-43ad-9ab6-61c572149cc0,im love,2
1eb271fc-d27f-4357-b58a-0ee164a56bc7,love shop amazon,2
64d1da81-9231-4b96-b270-a3d81d674422,frequent chang app make difficult use app chang view order modifi cancel order view subscript etc provid inform user assist cours support,0
e9152b15-53fa-40ff-8f2a-1feccefbb3ee,enter account made account never use want use say account lock,0
a0e84cbe-a425-474c-b342-27c1b90986f8,broken app cant place order amazon account loss great awhil love amazon prime video,2
a2157536-aa20-4e94-bc3e-f43b03667934,amazon great,2
afbe79ce-851d-454e-9cb2-0d95840ebd4a,never use amazon scam artist tri scam amazon amazon awar scam noth done could would remov icon past look work amazon brought attent scam artist,2
b90ff1fa-3069-489f-8aca-73345286873b,happi,1
8866ffad-1fcc-42b1-95c3-8164926cd41f,love amazon prime member problem wait coupl day deliveri even though dont prime usual receiv deliveri within hour window issu stuff order expect amazon issu full refund second return item scan up store love love amazon,2
d4749ede-6b16-4c99-8b06-a8793a74ff8e,shop amazon make everyth easi everyth need deliveri key,2
e510dbb1-d070-4f46-b4d8-f9465091c075,im assum mobil app program particularli intellig chimpanze,1
e17c8738-89b3-493f-ba6f-a94d87de4a99,older version better,2
49dc4b39-84af-4e44-b87a-1a226157a951,chang member ship monthli yearli bring back googl play way updat cancel done amazon,2
0f8f1d97-6f0c-48fe-bde1-c0e06a601712,simpl fast everyth one place,1
78768f86-6d20-4a78-8346-929fa153277c,like old version better,2
481a39dd-7fe0-4863-8d84-4d0133bb88f8,think good idea,2
1dd24e03-c29b-493a-b118-99044798e2ab,cant disabl auto play video,0
d16d3dc9-39a5-4b33-bf3d-3012555b0702,bad trail cant got zero star order app deliveri call told address right wait close line block sorri paid cost order didnt receiv order cant reach custom servic bad applic,0
2cb2bf26-8eee-49db-aafb-f97950189f64,dont complaint happi app one suggest pleas dark mode poor eye,0
0c67fdf4-fdea-4211-a4f9-05b982dff89f,wors version yet obvious shopper design order hidden stuff anoth pop menu search horribl preset search default instead go press prime next daythough often late day everytim search hassl amateur hour,1
d4e64a25-5995-41e2-9c98-7162f6a1c6ac,terribl search algorithm app almost unus tri tri use site year pass search becom less less capabl even year ago could still use filter search item today display photo massiv one item shown screen find correct item wrong item take whole screen eyesight chang abil spell know want buy,0
0ef398ee-3f78-4c8e-ade4-405b012efabf,dont like alreadi prime ask join app confus,1
225dbf1f-98d1-4970-b27e-8d97fda29ad2,ad extra click get order obnoxi,1
854d405e-056b-416c-9285-8246b14f8e47,free shop app jeff bezo greedi,2
124ed17e-af86-4428-822d-077a1546c6f1,keep go back updat need log,1
fbdb9cc9-f67d-48d4-90f4-fae3cee9e88d,excel,2
6920146c-cee9-4256-8a3b-2e547958bb53,unnecessari chang app got ta push button get go check order list wish ad dumb thing app one need,0
d1caf924-6261-4a34-a9c5-8f458dedc835,nice product,2
d0dd03fd-dce7-4c7e-931b-f280c3814d14,like thought trash,2
3ce984a2-86a6-438a-8c60-52a63ce34753,shop amazon exclus would swear depend recent last order place sure would deliv amazon that advertis receipt said got notif say packag go deliv usp vehement oppos recent got notif packag deliv fact never deliv happen twice,2
3ef268a9-3205-4276-8b3e-1680c1ded62e,stop move thing around realli annoy everi month reorgan app button make scaveng hunt user,0
fbfd96d8-c428-468e-a2eb-21cf2cf827ed,easi peazi,1
e91d86af-6ec2-41c6-a57c-016f46ec4580,phish,1
4e11bb72-3f83-4819-863e-518649d3087e,great way shop,2
bbc3f82a-d280-41e6-bd1d-b1a1aa341a48,pathet third class custom servic provid uae amazon couldnt even imagin misguid custom record line moreov dont procedur launch complaint poor servic,0
cfd33029-3210-4cee-a68b-c17db6ddf47e,التطبيق وقف بعد اخر تحديث ومش عايز يشتغل,1
f6c2c7ff-fa98-49e7-bde7-74567067eea6,pessoal cuidado produto não entregu produto sem rastreio reembolso complicado uma pena estão perdendo um comprador assiduo,1
ebf95b6e-c37b-4e16-844c-e37166e076c8,love amazon much avail food across world cloth stuff dread diy one place,2
861885e5-06ff-4ac7-a37a-e83ea92dfdff,بيجيب حاجات غير المطلوب و احيانا حاجات مش شغاله اصلا بدل المره كذا مره,1
f40ceb13-6f86-475b-a070-1e4c540fa690,order cancel without notif found manual check account amazon sent cancel messag call custom support reason name payment card didnt match amazon account issu amazon declin payment upfront instead charg card cancel order later make wait day refund amazon cancel tv kept warranti wall mount order activ,2
f33189d5-a399-4500-9c2b-48a8da8dbc7f,okay app wish stuff chines scam bought gerber strong arm knife got turn fake app would good wellregul,2
2635087c-1849-41c0-bfed-d6bc52730ad4,paid item get deliv wrong hous,0
bf2103ae-e9a9-4e34-82a2-36b36ad43700,need dark mode long option dark mode,1
7a002905-a821-4435-9fec-a2ef150ad522,shop way time l get deliveri entri point safe place,2
16bbd653-49b4-4da4-b675-77af878ae0ac,great easi app use,2
ae50d1f2-5dbc-470a-a0e5-07eab8e7ed1b,love amazon deal day wish amazon actual store area sold groceri thing like mayb would put big walmart busi,2
e8918ef0-352e-4932-8cfc-d0aa0d1dde21,great place shop amazon prime get speedi deliveri,2
bbc36b1e-85c3-4208-9a1a-eb5ed4939d78,cant unsubscrib amazon music app,0
6dcd7a04-76f7-4eb9-a20e-d40067ba70d2,doesnt instal galaxi g,1
1f2e66d1-ebeb-406d-91ab-1715e6cfc450,app doesnt work mess sinc least decemb gotten unus link dont open app crash much look phone screen say noth ident theft rise cost terribl qualiti aw custom servic inabl deliv thing time question public relat get onlin marketplac work properli,2
45e2e426-03e3-4389-89a9-ba079231a58e,love amazon got everyth need,2
a761fd41-ba0e-4164-8e14-492a269db834,option item limit,1
251929ce-6905-439f-bcd6-6a68e5ebfdb6,first deliveri order diamond paint sent pictur diamond ask replac told pictur see turn cant pictur diamond use,2
84dac028-e82d-4397-8c72-6e944f09217d,good,2
635c1738-18cd-4045-ab04-2047abc668f2,origin amazon agesdelet app mistak daywent download app againand say phone compat android phone,2
5f3935e1-e12a-4abb-a4fa-f2e5e9771678,purchas third parti sellersi purchas refurbish phone seller sent phone screen issu return next day amazon atoz guarante bs kept seller said phone lcd broken exactli reason sent backnot even hour kept money contest amazon back seller mention took day arriv ship white bubbl mailer without phone im pay,0
c45b687a-b34c-404b-b278-7208ba71889f,custom servic absolut fantast,1
485eacec-cb40-467f-a052-719af2168341,goood,1
a9559f53-c163-4c10-953b-5e57832bbc00,doesnt work phone,1
c7adafbc-54d5-4855-8fb0-056bf6fd0448,help issu consi,2
e26c366a-1f34-4acd-86bc-68dbb58ad5e3,still cant uninstal app,1
a4348e42-ed14-468e-9102-c398df9deff4,good homework check option,2
a2294498-d4cb-436d-beae-03dff185e417,cant search review cant save filter app slow,0
3fa90d29-7a5a-4d39-ae65-73c2207a6ceb,horribl new design pleas put thing back refresh view limit much make user live miser peopl shouldnt relearn app find thing easi locat get want peopl find new thing didnt know that go happen person want look one thing like go groceri store find everi ile store move trip min take minut smh,0
02cadbad-4168-448c-b111-2e714047cbf4,interfac chang wors,1
18e62d4a-7f2d-4de5-b5b7-f9fec63bde9a,,1
bb074fed-616c-46c1-bf9b-b46d5e58aae6,want easili see order take three tap see order page,2
fb3eb50b-1b96-437c-80f7-9918877ef36b,easi shop easi return thank amazon,2
a814deab-6186-41a0-b623-2b8d2a90dd39,new updat terribl press line use take info noth say haul dont idea haul even want check order statu cant see list order noth horribl updat app useless bad enough order would swap know cant see anyth,0
7cf0853e-ee87-4e7d-8bb3-947d58d9c8f0,redesign list page ridicul show list vertic horizont make difficult find account info,0
2990b3f1-f35a-4f04-83b4-9cd789bb1058,amazon ship bill address instead ship address even order clearli show ship address bunch screwup,0
9d4d6910-08ca-4f5a-bdf9-7f69561062f5,amazon deliv everi time thrill custom servic ive receiv need,2
70286d4a-7440-4744-ae3e-2bc9ccaa7aa5,amazon isnt worth shop deliveri suck noth never deliv time packag even bring amazon anymor pass carrier everyth get mix everyon start point finger keep boycot amazon ty servic still wait bed suppos deliv rd never got even though truck deliveri never receiv next day either th still deliveri,2
fd1e3dc7-0a0c-4927-a444-98529e6a31b8,lost order cant give refund order lost wish could give,0
7f6109de-f55e-4631-b460-1b86d85e6d0d,find everyth need without drive hour tri find,1
14dc3641-0672-4076-bfae-10e7802c5d4f,great idea logist bafflinggo amazon well done,2
b1f78e7c-7605-4c18-95c4-6915c30f1cea,love,2
8e4b80f1-ebf4-431d-880b-8d612423b282,never log,1
abb1f2c1-3000-44c8-84ac-02714ccf937a,scroll page look like fp,2
5f84b084-c9aa-471d-95d6-c056b95d457e,fact archiv order app huge headach preview gift pop top list what point nondescript packag worri everi time open app sit near someon someth privat shouldnt need go comput fix,2
359b2500-a698-45ed-9f55-4205e15d25d1,great,2
fb773b5a-a2aa-42eb-8bc2-9eaf6ab84a81,order auto cancel keep get email say believ unauthor parti may access account email credit card email recipi would think amazon would want money,2
72a88f8e-40cf-4f2e-ad1f-0da6b9e55c9a,app obvious amaz part except subscrib save calendar let pick day want make easier align deliveri instead aw ai whatev use forc date make ss infuri use,2
cb53660c-1590-440d-8dbb-80fabd7da769,could stop horribl updat use tab search guess dont actual want shop fix mess app pathet,0
8cc0cc31-39bc-43d6-b8bc-9d94dda44cb5,filter dont work tri highlight prime button free deliveri item boom itll show video,2
8e2fa8dd-7639-4f18-b560-2faed634b621,alright,2
b119beb4-b0ec-468e-bcc7-23b208bf561d,honestli dont know app made much bother go amazon websit log order need dont think that reason delet app sever day,0
dff6f526-3e1e-41df-a2c0-9b8ff07e6b3d,complic,1
65101ed8-0d96-46fd-9c89-7e26cbedcd73,deliveri get difficult count overal great cant say synchroni,2
a43e3d7f-2551-4936-835f-3c4274e18740,suport é horrível bloquearam conta minha porqu tentei comprar um kit de ferramenta e un iten tecnológico mesmo mandando fatura dígito cartão rg título de eleitor e foto do iten mesmo assim bloquearam e ainda por cima não cancelaram compra como afirmam tive que ligar para banco cancelar para eu não pagar parcelado algo que eu nem iria receb pior suport que eu já vi,1
98a08f37-977f-4a5c-a0cb-5573b22ab436,seit knuspr implementiert wurd kommen bei filtern nach nur prime artikel auch artikel die man nur bei knuspr erhalten kann da der mindestbestellwert hier auch für prime mitglied bei liegt sind dies ergebniss irrelev und störend knuspr sich nutz ich schon lang dies erzwung pushen die prime artikel ist kontraproduktiv und ärgerlich,0
db9e1ea6-39d0-41c5-95da-e27624f1421e,amazon gotten ignor price scooter part higher walmart ship doubl,2
9ae1558e-9739-40d5-9f9f-aef75a6960cd,quick easi,1
3c1c938d-e9b5-4954-84c5-1341c26c08df,good,2
8df8df8a-b56a-466b-b52a-efa08e688ae0,fácil de usar nunca tenido un problema con esta aplicación,1
f50436ac-4203-4d02-92b4-14fa332f4e6b,dont like new app look order subscript ise friendli,0
ffb90890-6ea2-4729-8c28-2f99d4786cc3,dont know happen amazon theyv fallen bit packag constantli delay alreadi take week deliv use take day happen amazon,0
0128979b-daee-41fa-9b37-a0db6ef9274a,app hep full need dont bring ad pleeeeeeeeas,1
ab8e880d-9896-4f18-a7dc-7d7acad98b26,keep close tri reinstal carri close realli annoy unus,0
3d0afae8-550d-4844-a01a-a3b24f1e07d5,search specif item without scroll page suggest sponsor result might relat hard purchas item goe stock quickli shop algorithm garbag,0
